CustomerID,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavouriteCategory,LastPurchaseDate,FavouritePaymentMethod,FrequencyOfWebsiteVisits,Churn
42206,25,Male,Chicago,Silver,36,9848,Books,2021-07-24,Cash,87.0,0
22796,45,Male,Los Angeles,Gold,83,17847,Books,2022-09-09,PayPal,160.0,0
34970,60,Female,Chicago,Silver,164,9187,Clothing,2023-04-30,Credit Card,,0
28153,31,Female,Miami,Silver,167,12806,Clothing,2023-07-09,Cash,60.0,1
35300,24,Female,Chicago,Silver,77,11737,Books,2022-12-13,PayPal,54.0,0
49998,39,Female,San Francisco,Bronze,57,8610,Books,2023-09-04,Credit Card,,0
14718,63,Female,San Francisco,Gold,237,17359,Clothing,2022-10-10,Credit Card,113.0,0
8780,60,Male,San Francisco,Silver,45,9655,Electronics,2023-02-17,Cash,100.0,0
26774,52,Female,San Francisco,Silver,82,8894,Clothing,2022-01-23,Crypto,95.0,1
27025,66,Female,San Francisco,Platinum,270,30449,Home,2023-09-09,Credit Card,288.0,0
26615,36,Male,San Francisco,Platinum,134,18825,Clothing,2023-09-14,Credit Card,,0
1723,34,Male,San Francisco,Silver,42,9298,Books,2023-08-26,Cash,93.0,0
27718,34,Male,San Francisco,Gold,161,14830,Clothing,2023-03-29,PayPal,101.0,0
27399,20,Female,San Francisco,Silver,54,11403,Clothing,2023-08-28,PayPal,124.0,0
41547,23,Male,Miami,Silver,65,12394,Home,2023-09-06,Credit Card,,0
32512,67,Male,San Francisco,Gold,61,15335,Clothing,2023-02-12,Cash,106.0,0
11412,45,Male,Chicago,Gold,104,15522,Home,2023-07-21,Credit Card,,0
11978,23,Female,Miami,Gold,73,16657,Electronics,2023-01-20,PayPal,83.0,0
25584,58,Male,Los Angeles,Silver,31,10264,Clothing,2023-07-05,Credit Card,90.0,0
48141,20,Male,New York,Gold,65,17178,Clothing,2021-07-29,Cash,114.0,0
7417,40,Male,Miami,Bronze,67,7215,Books,2023-09-08,Cash,,0
39892,42,Male,San Francisco,Gold,74,16293,Books,2023-02-01,Cash,57.0,0
24781,48,Female,Miami,Silver,42,9498,Books,2023-04-18,Credit Card,83.0,0
45003,47,Female,New York,Platinum,150,21026,Clothing,2023-07-14,Cash,147.0,0
1389,23,Male,New York,Silver,150,11339,Books,2021-10-24,Credit Card,104.0,1
1991,43,Female,San Francisco,Bronze,40,7782,Books,2022-03-03,Credit Card,30.0,0
3838,34,Male,San Francisco,Silver,79,10834,Books,2022-04-01,Credit Card,107.0,0
28292,68,Female,Chicago,Gold,80,15638,Clothing,2023-01-09,Cash,184.0,0
17417,41,Male,New York,Platinum,210,27024,Books,2023-06-10,Credit Card,66.0,0
44817,23,Female,San Francisco,Gold,105,15068,Books,2022-12-21,Cash,106.0,0
25244,40,Female,New York,Platinum,89,20781,Clothing,2023-09-04,Credit Card,89.0,1
40004,35,Male,Chicago,Platinum,74,20289,Books,2023-06-05,Cash,196.0,0
12650,53,Female,Los Angeles,Gold,126,16935,Home,2022-06-06,Crypto,196.0,0
16474,32,Male,New York,Gold,95,17385,Home,2023-08-25,Credit Card,86.0,0
11622,57,Female,Chicago,Gold,67,15554,Clothing,2023-09-02,Credit Card,148.0,0
48756,24,Male,Chicago,Platinum,240,19778,Home,2021-09-02,Cash,204.0,0
34493,23,Male,Chicago,Silver,27,9705,Books,2023-06-14,Credit Card,112.0,1
33000,63,Female,Miami,Platinum,249,18749,Electronics,2023-07-02,PayPal,103.0,0
18576,30,Male,San Francisco,Silver,68,12617,Clothing,2023-08-17,Cash,67.0,0
47128,27,Male,New York,Silver,124,9820,Electronics,2023-08-29,Credit Card,41.0,0
40862,63,Female,Miami,Gold,166,14807,Home,2023-07-19,Cash,33.0,1
22954,63,Male,New York,Silver,44,12168,Books,2022-09-06,Credit Card,22.0,0
5309,53,Female,Miami,Platinum,116,21283,Books,2023-04-24,PayPal,100.0,1
26467,53,Male,San Francisco,Bronze,28,5465,Books,2022-09-25,Credit Card,41.0,0
31256,34,Female,Chicago,Gold,162,17414,Home,2023-04-11,Credit Card,33.0,0
37051,37,Male,New York,Gold,82,16834,Clothing,2021-10-21,Credit Card,94.0,0
8172,64,Male,Chicago,Silver,61,10787,Books,2023-04-25,PayPal,31.0,0
19754,65,Male,San Francisco,Silver,44,10334,Books,2023-07-30,Credit Card,32.0,0
41759,34,Male,New York,Gold,51,16314,Books,2022-11-06,Credit Card,,0
23357,53,Female,Los Angeles,Silver,45,11228,Home,2023-06-12,Credit Card,78.0,0
4811,63,Male,Los Angeles,Bronze,5,2156,Books,2020-09-05,Credit Card,18.0,0
38530,38,Female,Los Angeles,Bronze,23,5281,Books,2021-10-16,Cash,40.0,0
17447,21,Male,San Francisco,Platinum,179,20663,Clothing,2023-08-24,Credit Card,110.0,0
17424,56,Male,Los Angeles,Gold,86,17551,Clothing,2023-07-19,Cash,170.0,0
40143,64,Male,New York,Silver,73,12748,Electronics,2022-01-13,Crypto,73.0,0
3780,38,Male,Los Angeles,Gold,111,14453,Clothing,2022-02-10,Cash,31.0,0
6870,40,Female,New York,Gold,130,16456,Clothing,2023-08-09,Credit Card,190.0,0
18289,62,Male,San Francisco,Gold,71,16502,Books,2022-02-15,PayPal,79.0,0
15733,62,Male,Chicago,Platinum,88,17977,Books,2022-05-07,Credit Card,174.0,0
5879,30,Male,Miami,Gold,61,14663,Electronics,2023-02-04,Crypto,175.0,0
13840,62,Female,Los Angeles,Platinum,328,23243,Clothing,2022-11-27,PayPal,,0
3859,29,Male,Miami,Gold,276,14510,Books,2022-11-09,PayPal,37.0,0
45619,30,Female,Chicago,Silver,61,12531,Books,2023-09-03,Crypto,74.0,0
22101,59,Male,San Francisco,Bronze,44,7702,Books,2022-12-14,PayPal,,0
6424,65,Male,San Francisco,Platinum,123,21765,Books,2022-06-10,PayPal,82.0,0
19694,52,Female,Chicago,Bronze,24,6080,Books,2022-10-28,Credit Card,68.0,0
11290,52,Female,Miami,Bronze,26,4067,Clothing,2022-12-25,Credit Card,39.0,0
27505,18,Female,Los Angeles,Bronze,33,4607,Clothing,2020-06-23,Credit Card,18.0,0
7161,68,Female,New York,Silver,34,9034,Clothing,2023-07-21,Credit Card,87.0,0
30411,54,Female,San Francisco,Silver,127,10896,Books,2023-08-18,PayPal,,1
35447,45,Female,Chicago,Platinum,103,21239,Clothing,2023-03-07,Credit Card,120.0,0
49068,68,Male,Miami,Platinum,197,35874,Clothing,2023-08-22,Credit Card,318.0,0
49217,57,Male,Los Angeles,Platinum,116,19574,Clothing,2023-01-10,PayPal,230.0,0
39854,65,Male,Miami,Silver,53,8889,Clothing,2022-06-09,Credit Card,41.0,1
27670,26,Male,Los Angeles,Gold,309,13714,Clothing,2023-09-02,PayPal,38.0,1
44579,60,Female,New York,Bronze,109,7844,Books,2022-11-20,Credit Card,,0
44417,45,Female,New York,Bronze,15,4240,Clothing,2023-06-08,Credit Card,35.0,1
10203,21,Female,Chicago,Silver,25,9396,Home,2023-06-24,PayPal,90.0,0
12396,24,Male,Chicago,Platinum,118,23036,Clothing,2023-08-20,Credit Card,,0
18904,22,Female,Los Angeles,Bronze,7,1712,Books,2023-05-19,Cash,10.0,0
4158,52,Male,Los Angeles,Bronze,42,5800,Books,2021-12-09,Credit Card,33.0,0
788,20,Female,Los Angeles,Bronze,159,7467,Books,2021-11-24,Credit Card,78.0,0
7822,51,Male,Los Angeles,Bronze,25,7822,Home,2022-08-08,Credit Card,47.0,0
26709,33,Female,New York,Silver,58,10157,Books,2023-05-14,Credit Card,30.0,0
5119,63,Male,Chicago,Bronze,58,6379,Clothing,2023-06-18,Credit Card,41.0,0
1230,67,Male,Chicago,Bronze,40,5418,Books,2023-01-31,Cash,17.0,1
2822,34,Male,San Francisco,Platinum,128,21097,Clothing,2023-02-26,PayPal,59.0,0
41225,55,Female,Chicago,Gold,70,15285,Clothing,2023-03-28,Credit Card,63.0,1
44994,20,Male,Chicago,Bronze,24,8098,Books,2023-04-24,Cash,51.0,0
38569,64,Male,Miami,Gold,104,14909,Clothing,2023-01-31,Credit Card,165.0,0
47742,36,Female,Miami,Silver,34,9239,Books,2023-09-14,Cash,85.0,0
8589,51,Male,San Francisco,Platinum,101,20544,Clothing,2023-01-20,Cash,60.0,0
295,60,Male,Los Angeles,Platinum,218,27737,Books,2023-03-01,Credit Card,109.0,1
15315,69,Female,San Francisco,Gold,46,14874,Books,2022-08-31,Cash,34.0,1
44141,43,Female,San Francisco,Bronze,150,5363,Books,2022-10-06,PayPal,12.0,0
46643,59,Male,New York,Platinum,98,18582,Clothing,2022-07-15,Credit Card,210.0,0
35507,26,Male,Chicago,Platinum,57,18265,Books,2023-06-22,Cash,,1
35322,67,Female,New York,Platinum,147,23421,Books,2023-02-12,PayPal,138.0,0
7229,32,Male,Chicago,Platinum,179,23060,Books,2023-03-05,Credit Card,112.0,0
17726,50,Male,San Francisco,Bronze,19,6097,Home,2021-09-17,Cash,44.0,0
7459,42,Male,Chicago,Bronze,30,4822,Books,2022-05-18,Credit Card,28.0,0
15903,57,Male,Los Angeles,Gold,217,15911,Books,2023-01-25,Credit Card,139.0,0
42612,66,Male,Los Angeles,Platinum,368,30717,Clothing,2022-12-06,Credit Card,334.0,0
8443,59,Male,San Francisco,Gold,108,16816,Clothing,2023-02-07,Credit Card,39.0,0
35115,31,Female,Miami,Silver,49,10603,Clothing,2021-10-22,Credit Card,93.0,1
36319,31,Female,Los Angeles,Platinum,222,28800,Books,2023-07-11,Credit Card,,1
15285,37,Female,San Francisco,Platinum,191,18674,Clothing,2022-01-26,Credit Card,,0
21863,54,Female,New York,Platinum,191,19509,Clothing,2021-11-05,Credit Card,220.0,1
34487,66,Male,Miami,Gold,94,17658,Electronics,2023-07-28,PayPal,203.0,0
17512,47,Male,Los Angeles,Silver,31,10330,Books,2022-09-22,Credit Card,85.0,0
15206,45,Male,San Francisco,Platinum,88,18576,Clothing,2023-04-08,Credit Card,,0
15708,49,Male,San Francisco,Platinum,160,22322,Clothing,2023-08-13,PayPal,200.0,0
4131,19,Female,New York,Platinum,50,18446,Books,2023-07-26,Cash,106.0,0
21656,57,Male,New York,Bronze,17,7210,Books,2021-05-22,Credit Card,44.0,0
39550,22,Female,Miami,Bronze,50,8349,Books,2023-09-14,Credit Card,88.0,0
412,41,Male,Los Angeles,Bronze,64,6921,Electronics,2023-02-22,Cash,54.0,0
20028,63,Male,San Francisco,Gold,49,17849,Clothing,2022-09-21,Cash,179.0,0
16890,67,Female,Miami,Bronze,26,4013,Clothing,2022-04-04,Credit Card,,0
6267,39,Female,Miami,Gold,128,16241,Books,2023-05-14,Credit Card,46.0,0
16607,44,Male,New York,Bronze,114,7392,Electronics,2022-09-19,Credit Card,14.0,0
23329,44,Male,San Francisco,Platinum,114,18214,Clothing,2023-04-30,PayPal,96.0,0
27860,50,Female,Chicago,Bronze,26,4735,Books,2021-10-16,PayPal,33.0,0
3957,34,Male,New York,Bronze,47,5797,Clothing,2023-06-02,Cash,40.0,1
8637,36,Female,San Francisco,Bronze,8,3952,Clothing,2021-10-13,PayPal,39.0,0
26495,49,Female,Miami,Gold,135,17776,Books,2023-02-25,Credit Card,199.0,0
45936,57,Female,Miami,Silver,52,9620,Home,2022-02-03,Cash,26.0,1
3958,30,Male,Los Angeles,Platinum,73,18970,Electronics,2022-12-01,Credit Card,163.0,0
7727,35,Male,Chicago,Bronze,58,6201,Books,2023-02-12,PayPal,16.0,0
6696,30,Male,New York,Gold,70,13074,Home,2023-01-29,Cash,120.0,1
24130,53,Female,Los Angeles,Platinum,121,19093,Home,2022-10-27,Credit Card,186.0,0
45884,32,Female,Los Angeles,Bronze,54,7488,Electronics,2022-10-30,PayPal,50.0,1
42078,40,Female,Chicago,Bronze,17,5452,Home,2022-07-24,Cash,43.0,0
36504,45,Female,New York,Gold,555,15201,Books,2022-11-19,Credit Card,179.0,0
31155,20,Male,New York,Silver,134,11080,Electronics,2023-09-03,PayPal,71.0,0
42005,36,Female,Miami,Bronze,46,6263,Books,2022-09-23,Credit Card,60.0,0
34757,55,Male,New York,Platinum,85,18833,Clothing,2023-04-08,PayPal,45.0,0
3942,29,Male,Los Angeles,Gold,71,13428,Home,2023-03-28,PayPal,138.0,0
12162,34,Male,Miami,Platinum,130,18610,Books,2022-03-06,Credit Card,134.0,0
24520,65,Male,New York,Gold,46,15387,Books,2023-09-04,Cash,182.0,0
24206,48,Female,Chicago,Silver,49,12821,Clothing,2023-03-12,Crypto,,0
38433,27,Female,Los Angeles,Silver,21,9549,Clothing,2021-09-01,PayPal,29.0,0
7076,20,Male,San Francisco,Bronze,24,3565,Books,2022-08-16,Credit Card,19.0,0
9371,55,Male,Chicago,Bronze,33,6274,Clothing,2021-06-20,Cash,35.0,0
19243,62,Female,Chicago,Gold,156,15821,Books,2022-08-13,Credit Card,,0
11817,48,Female,New York,Silver,46,9428,Books,2022-06-27,Credit Card,105.0,0
38419,57,Male,Miami,Gold,251,15239,Home,2023-06-27,Crypto,,0
14242,23,Male,Miami,Gold,56,13315,Books,2023-09-01,Cash,127.0,0
11999,36,Male,Los Angeles,Platinum,388,26609,Books,2023-04-07,PayPal,89.0,0
43676,23,Male,New York,Bronze,177,7580,Electronics,2022-07-12,Cash,26.0,0
12829,45,Male,Miami,Bronze,29,5755,Home,2023-05-29,PayPal,20.0,0
24973,24,Male,San Francisco,Silver,91,11035,Clothing,2021-12-25,Credit Card,72.0,0
46785,59,Female,New York,Bronze,19,5961,Books,2022-12-22,Credit Card,59.0,1
4718,70,Male,New York,Bronze,13,4622,Clothing,2023-05-14,Credit Card,17.0,0
19896,56,Female,Miami,Platinum,373,26102,Books,2023-07-03,Credit Card,163.0,1
33935,42,Female,Chicago,Silver,58,12467,Home,2022-10-01,Credit Card,127.0,0
47636,60,Male,New York,Gold,145,13849,Clothing,2021-12-30,PayPal,91.0,0
30074,49,Female,Chicago,Platinum,104,24844,Home,2022-12-29,Credit Card,256.0,0
29158,68,Female,Los Angeles,Platinum,248,21630,Clothing,2022-04-03,Credit Card,252.0,0
38969,44,Female,Los Angeles,Gold,147,16596,Electronics,2023-05-27,Cash,105.0,0
36366,60,Male,Miami,Gold,107,14372,Books,2022-07-04,PayPal,152.0,0
13892,62,Female,Los Angeles,Silver,49,10589,Clothing,2023-07-08,Crypto,109.0,1
23291,52,Female,Miami,Platinum,159,30645,Clothing,2023-09-05,Credit Card,68.0,0
8614,62,Male,Miami,Silver,31,9558,Electronics,2022-07-07,Cash,63.0,0
34000,47,Male,Chicago,Gold,57,13867,Home,2022-09-15,PayPal,138.0,0
22355,18,Male,Chicago,Bronze,7,2982,Clothing,2020-02-04,Crypto,22.0,0
21475,64,Male,Los Angeles,Bronze,26,8293,Clothing,2022-11-11,Credit Card,,0
31925,57,Female,Chicago,Gold,40,13807,Home,2023-01-20,Cash,88.0,0
20710,36,Female,New York,Gold,44,15287,Books,2023-03-14,Credit Card,172.0,1
29386,24,Male,San Francisco,Bronze,57,8517,Books,2022-11-13,Cash,79.0,0
4266,35,Male,New York,Bronze,8,3202,Clothing,2022-02-28,Credit Card,41.0,0
32760,45,Female,New York,Gold,154,17163,Clothing,2022-10-27,Credit Card,,1
36321,54,Male,Miami,Platinum,650,21110,Books,2023-08-26,PayPal,,0
34274,40,Male,San Francisco,Gold,306,17751,Books,2023-08-07,PayPal,113.0,0
13559,19,Female,Miami,Gold,60,16193,Clothing,2023-07-08,PayPal,150.0,0
31500,39,Female,Chicago,Silver,74,9519,Books,2022-06-12,Credit Card,76.0,0
38130,18,Female,Chicago,Platinum,101,24300,Electronics,2023-04-03,PayPal,156.0,0
16362,51,Female,San Francisco,Gold,213,16566,Clothing,2023-07-18,PayPal,93.0,1
27029,63,Female,Los Angeles,Gold,56,14032,Clothing,2021-07-06,Cash,128.0,0
20538,20,Female,Chicago,Silver,101,10800,Books,2022-01-14,Cash,57.0,0
29977,62,Female,New York,Silver,46,12525,Clothing,2023-01-12,Credit Card,139.0,0
32162,35,Female,San Francisco,Platinum,145,31335,Clothing,2022-08-22,Credit Card,184.0,0
39767,52,Male,San Francisco,Bronze,43,7504,Books,2023-02-26,Cash,36.0,0
39188,47,Male,Chicago,Gold,492,14631,Home,2023-06-04,Credit Card,46.0,0
5542,35,Female,Chicago,Gold,99,13777,Home,2023-07-24,Credit Card,,0
41878,24,Male,Miami,Gold,366,17658,Books,2023-07-27,Cash,40.0,0
31180,60,Male,Miami,Bronze,43,7739,Clothing,2022-11-17,Cash,73.0,1
21122,64,Male,New York,Platinum,131,18490,Books,2022-11-27,PayPal,78.0,0
30813,53,Male,San Francisco,Silver,81,9409,Books,2023-08-31,Credit Card,21.0,1
43298,56,Female,Los Angeles,Gold,87,16097,Electronics,2023-06-14,PayPal,144.0,0
32672,28,Female,Los Angeles,Platinum,173,25290,Books,2023-06-09,Credit Card,233.0,0
45120,28,Male,San Francisco,Silver,91,9512,Clothing,2023-08-19,Credit Card,,0
19551,43,Female,New York,Bronze,35,8404,Clothing,2022-12-15,Cash,38.0,0
44345,20,Male,Miami,Gold,179,16705,Clothing,2023-06-25,PayPal,74.0,0
3115,62,Female,Miami,Platinum,431,19608,Electronics,2023-07-21,Crypto,127.0,0
9970,33,Male,Miami,Gold,49,14119,Electronics,2023-06-24,Credit Card,109.0,0
9682,22,Male,Los Angeles,Bronze,69,8048,Clothing,2021-07-31,Cash,40.0,0
11245,61,Male,Los Angeles,Bronze,29,7891,Books,2023-07-24,PayPal,,0
49782,55,Male,New York,Platinum,245,19534,Clothing,2022-09-09,Credit Card,48.0,1
37661,44,Female,Los Angeles,Silver,165,11940,Books,2023-04-02,Cash,46.0,0
30945,23,Female,Chicago,Gold,118,15294,Electronics,2022-12-22,Cash,134.0,1
9815,66,Male,Los Angeles,Platinum,200,20946,Clothing,2022-03-17,Credit Card,,0
7577,37,Male,Miami,Gold,52,13201,Books,2022-09-17,Credit Card,107.0,0
26960,60,Female,New York,Silver,52,9920,Books,2021-10-02,PayPal,64.0,1
17854,30,Female,San Francisco,Platinum,80,18812,Clothing,2022-11-30,Cash,210.0,0
11180,61,Female,San Francisco,Gold,62,13142,Clothing,2023-02-21,Credit Card,,0
48247,69,Female,New York,Bronze,61,6407,Electronics,2022-02-08,Cash,31.0,1
27386,45,Female,Chicago,Silver,143,10895,Books,2023-05-05,PayPal,118.0,0
27333,67,Female,San Francisco,Bronze,85,5054,Books,2023-05-03,Credit Card,42.0,0
46324,63,Male,Miami,Silver,47,10346,Home,2023-06-14,PayPal,46.0,0
44246,61,Female,San Francisco,Gold,140,14741,Clothing,2023-04-27,Credit Card,69.0,0
2053,53,Male,San Francisco,Silver,212,12386,Clothing,2022-11-28,Credit Card,45.0,1
43936,20,Male,Miami,Gold,101,17617,Clothing,2023-02-20,PayPal,112.0,0
7254,32,Male,Los Angeles,Bronze,234,7410,Books,2021-01-08,PayPal,54.0,0
47508,32,Female,Chicago,Bronze,26,6896,Clothing,2022-01-06,Cash,54.0,0
38375,40,Male,Miami,Gold,41,15871,Books,2022-10-13,Credit Card,55.0,0
11039,21,Female,Miami,Bronze,20,6432,Clothing,2023-07-28,Credit Card,15.0,0
24328,46,Male,New York,Silver,45,9238,Clothing,2021-12-19,PayPal,86.0,0
47268,31,Male,Chicago,Bronze,29,7422,Books,2023-08-19,Crypto,15.0,0
31123,69,Male,Los Angeles,Gold,149,13136,Books,2023-03-02,PayPal,57.0,1
5802,37,Male,Miami,Silver,118,10910,Books,2020-11-10,Crypto,86.0,0
2922,52,Male,Los Angeles,Silver,35,10463,Clothing,2023-06-06,Crypto,32.0,1
44376,58,Female,Miami,Gold,74,15642,Home,2021-03-13,PayPal,92.0,1
27314,20,Female,Miami,Gold,58,16059,Home,2023-05-05,PayPal,42.0,1
48164,65,Female,New York,Bronze,10,3571,Books,2023-08-08,Credit Card,22.0,0
36672,34,Male,San Francisco,Silver,365,11305,Clothing,2023-07-15,Cash,20.0,1
34427,41,Male,Chicago,Platinum,125,19693,Books,2023-06-08,PayPal,79.0,0
13961,35,Male,New York,Gold,71,16037,Books,2023-06-11,Credit Card,60.0,0
912,49,Female,Los Angeles,Bronze,38,4619,Electronics,2023-09-07,Credit Card,26.0,0
3868,33,Female,Miami,Platinum,209,19586,Books,2023-04-21,PayPal,176.0,1
25636,19,Male,Miami,Silver,87,12215,Home,2023-08-09,PayPal,128.0,1
20849,36,Male,Chicago,Silver,45,9414,Books,2023-05-08,PayPal,83.0,0
7623,43,Male,New York,Gold,57,17881,Home,2022-10-22,Credit Card,,0
47331,50,Female,New York,Platinum,117,18236,Clothing,2022-12-09,PayPal,180.0,1
22892,24,Female,Los Angeles,Silver,30,9844,Clothing,2022-06-09,PayPal,56.0,0
20619,38,Male,New York,Gold,85,16208,Books,2023-02-09,Credit Card,171.0,0
45082,43,Female,New York,Gold,188,16850,Electronics,2023-08-25,Credit Card,54.0,0
7330,51,Female,San Francisco,Gold,98,14208,Home,2022-07-14,PayPal,151.0,0
18690,44,Female,Chicago,Gold,85,13912,Clothing,2023-08-06,Cash,,1
11259,64,Male,New York,Bronze,38,8411,Books,2023-02-24,Credit Card,66.0,0
37328,34,Female,Los Angeles,Bronze,96,7398,Books,2022-05-23,Crypto,80.0,0
28781,26,Female,Miami,Bronze,48,6526,Books,2022-01-03,Credit Card,51.0,0
2992,27,Male,New York,Platinum,472,18540,Clothing,2022-11-25,Credit Card,209.0,0
39745,64,Female,New York,Bronze,27,7931,Books,2023-03-22,Credit Card,,1
39340,30,Male,Miami,Silver,72,9292,Clothing,2023-07-11,Crypto,63.0,0
26380,43,Male,San Francisco,Gold,218,13622,Books,2023-08-22,Cash,,0
7606,54,Male,Chicago,Platinum,96,18558,Books,2023-07-08,Cash,,0
28644,50,Male,San Francisco,Platinum,99,23900,Electronics,2022-05-17,Credit Card,150.0,0
30940,21,Male,Los Angeles,Silver,44,12770,Clothing,2021-01-13,Credit Card,109.0,0
9696,43,Male,New York,Silver,28,10424,Clothing,2023-03-26,Cash,20.0,1
33455,39,Male,San Francisco,Platinum,138,22348,Books,2023-03-16,Credit Card,,0
30006,49,Male,Chicago,Platinum,61,19846,Clothing,2022-10-18,Cash,178.0,0
33485,34,Female,Los Angeles,Platinum,129,21762,Clothing,2023-01-09,Credit Card,174.0,0
49913,46,Male,San Francisco,Silver,92,10976,Books,2023-04-29,PayPal,31.0,0
31284,34,Male,New York,Silver,154,9461,Books,2022-04-28,Credit Card,,0
19581,60,Female,Chicago,Silver,150,10213,Clothing,2023-04-13,Cash,73.0,0
242,20,Male,New York,Platinum,81,18077,Clothing,2022-11-09,Credit Card,145.0,0
39864,58,Female,New York,Gold,51,16679,Clothing,2023-09-06,Cash,151.0,0
38914,65,Male,Los Angeles,Platinum,262,40879,Books,2023-09-08,Credit Card,92.0,0
12754,47,Male,Chicago,Bronze,38,7144,Clothing,2022-06-11,PayPal,41.0,0
18506,58,Female,Miami,Silver,117,11663,Electronics,2022-01-17,Credit Card,119.0,1
33980,59,Female,New York,Silver,124,11543,Clothing,2023-04-04,Credit Card,64.0,0
15735,68,Male,Chicago,Platinum,193,20540,Clothing,2022-12-04,Credit Card,218.0,0
13488,63,Male,New York,Platinum,306,24609,Clothing,2023-07-21,Credit Card,76.0,0
41525,28,Male,San Francisco,Silver,48,9040,Books,2023-08-09,Cash,78.0,0
47227,51,Male,San Francisco,Platinum,117,19551,Electronics,2022-12-01,Credit Card,93.0,0
41333,65,Female,Chicago,Silver,26,10497,Home,2022-01-26,Cash,37.0,0
3500,69,Female,Los Angeles,Platinum,256,30034,Books,2023-05-07,Cash,296.0,0
879,35,Female,Miami,Bronze,43,6492,Clothing,2022-02-07,Cash,62.0,0
42162,50,Male,San Francisco,Gold,76,17678,Home,2023-03-11,Cash,178.0,0
30198,27,Male,Los Angeles,Platinum,75,20730,Books,2023-04-28,Cash,67.0,0
18519,32,Male,Miami,Bronze,42,6386,Books,2023-02-17,Credit Card,57.0,0
6365,25,Male,San Francisco,Platinum,192,19721,Books,2022-01-01,Credit Card,55.0,0
23832,65,Female,Miami,Gold,116,13418,Clothing,2023-08-13,Credit Card,57.0,0
18726,23,Male,New York,Gold,54,16299,Books,2022-03-23,Credit Card,179.0,0
36666,69,Female,Chicago,Gold,45,13536,Books,2023-05-21,PayPal,141.0,0
28722,33,Male,San Francisco,Silver,56,8961,Books,2022-11-16,Credit Card,20.0,0
39799,32,Female,San Francisco,Gold,58,13621,Books,2023-06-03,Credit Card,145.0,0
450,29,Male,New York,Platinum,381,18267,Books,2023-05-24,PayPal,,0
8788,42,Male,San Francisco,Silver,26,9864,Books,2023-04-22,Credit Card,117.0,0
33917,54,Male,San Francisco,Silver,64,9328,Clothing,2020-05-26,PayPal,89.0,0
17262,49,Male,San Francisco,Gold,285,17324,Books,2022-12-17,Credit Card,121.0,0
2367,57,Female,San Francisco,Bronze,19,4622,Home,2023-08-03,Credit Card,12.0,1
48773,25,Male,San Francisco,Gold,60,14333,Books,2022-05-10,PayPal,110.0,0
39014,50,Male,Los Angeles,Gold,144,16771,Clothing,2023-05-17,Credit Card,73.0,0
11243,42,Female,San Francisco,Gold,81,16129,Electronics,2023-01-18,Credit Card,184.0,0
49369,68,Male,New York,Gold,86,13598,Books,2023-07-03,PayPal,53.0,0
23728,60,Male,San Francisco,Silver,153,11315,Clothing,2023-08-05,Credit Card,39.0,0
43389,33,Female,Miami,Gold,127,15413,Home,2023-01-17,Cash,128.0,1
31072,52,Female,Miami,Silver,27,9280,Clothing,2023-07-01,Credit Card,32.0,1
32828,24,Male,New York,Bronze,151,6662,Clothing,2021-03-27,Cash,52.0,0
19420,64,Male,Los Angeles,Bronze,41,7154,Clothing,2022-01-10,Credit Card,29.0,0
45197,24,Male,New York,Bronze,17,3602,Clothing,2022-06-05,PayPal,11.0,1
26941,40,Male,Los Angeles,Platinum,81,18615,Clothing,2023-02-14,Credit Card,107.0,0
37943,25,Male,Chicago,Silver,313,11626,Books,2023-04-29,Credit Card,110.0,0
13722,38,Male,Miami,Platinum,299,31969,Clothing,2023-03-31,PayPal,355.0,0
7145,38,Male,Miami,Bronze,43,5785,Books,2020-12-08,Credit Card,34.0,0
19535,51,Male,Miami,Bronze,34,7126,Books,2023-09-02,PayPal,13.0,0
28458,49,Male,Los Angeles,Bronze,17,7446,Clothing,2022-02-25,Credit Card,26.0,0
28516,39,Male,New York,Gold,140,14632,Clothing,2023-03-02,Credit Card,158.0,1
15189,70,Female,Los Angeles,Platinum,127,24036,Clothing,2023-06-12,Cash,72.0,0
22734,43,Male,Miami,Platinum,78,23011,Books,2023-03-30,Cash,69.0,1
16064,64,Female,Miami,Platinum,161,20231,Books,2023-01-13,PayPal,44.0,0
827,50,Female,Miami,Bronze,25,2867,Books,2021-05-28,Cash,31.0,0
43547,26,Male,Miami,Platinum,168,20456,Books,2023-02-24,Cash,179.0,0
30440,33,Male,Chicago,Platinum,136,21764,Books,2023-07-12,Credit Card,199.0,0
3239,45,Female,Miami,Gold,36,13486,Clothing,2021-03-01,Credit Card,67.0,0
24517,32,Female,Los Angeles,Gold,79,15667,Books,2023-05-25,PayPal,46.0,0
32650,20,Male,Miami,Silver,26,9720,Clothing,2023-08-20,Cash,77.0,1
25962,48,Male,San Francisco,Bronze,19,7958,Books,2022-09-29,PayPal,49.0,1
21116,18,Female,Chicago,Gold,204,16599,Books,2023-02-06,Credit Card,181.0,0
25888,65,Male,Miami,Platinum,87,18547,Books,2023-09-11,Credit Card,,1
49169,40,Female,San Francisco,Bronze,12,4673,Books,2020-05-08,Credit Card,40.0,0
7257,30,Male,Los Angeles,Silver,164,10002,Books,2023-04-16,Cash,38.0,0
27679,19,Male,Chicago,Platinum,124,20731,Home,2023-08-29,Credit Card,68.0,1
